Id,SalePrice
2735,141431.99329315894
2736,141431.99329315894
2737,119850.54219823834
2738,141431.99329315894
2739,157641.07314215825
2740,135306.56747209243
2741,136956.7233204143
2742,161086.49045019192
2743,155322.08738139324
2744,157800.8204442664
2745,141431.99329315894
2746,141431.99329315894
2747,146024.6438765419
2748,113332.47980204693
2749,130417.06923262861
2750,125489.31512977123
2751,139052.00169363536
2752,215242.22892304094
2753,155322.08738139324
2754,205620.82655339406
2755,141431.99329315894
2756,78121.68075258564
2757,60626.55218629897
2758,77596.05645250504
2759,158939.58897376902
2760,129319.75376676608
2761,146024.6438765419
2762,146024.6438765419
2763,178118.86251164277
2764,150864.77436316793
2765,246374.00691525594
2766,111882.56683632646
2767,91470.65538438779
2768,123718.90586078425
2769,132649.26778583648
2770,130732.13331919666
2771,116265.89107233114
2772,116265.89107233114
2773,148324.55083902046
2774,147289.35079266375
2775,113845.04685542414
2776,141431.99329315894
2777,150864.77436316793
2778,126193.23673982207
2779,116625.43742741158
2780,107317.69514096418
2781,93993.35019540486
2782,101944.41251690646
2783,110921.8471851589
2784,131476.06593097572
2785,145605.324850146
2786,60626.55218629897
2787,119407.90061024913
2788,79201.92411848714
2789,175374.56090997052
2790,101467.59577131103
2791,113137.24626552213
2792,52195.45847734482
2793,136366.93387951894
2794,106394.45573648304
2795,119850.54219823834
2796,95420.29073393226
2797,180164.3954763243
2798,103779.21351195239
2799,106394.45573648304
2800,60626.55218629897
2801,106394.45573648304
2802,127969.15422911255
2803,155322.08738139324
2804,141997.7780423931
2805,96700.59303375894
2806,82581.91144152562
2807,226553.72619577032
2808,146024.6438765419
2809,124522.239821311
2810,132649.26778583648
2811,159416.01327094724
2812,179290.6938531665
2813,162123.5683499309
2814,164710.8432660304
2815,93993.35019540486
2816,225208.297602793
2817,150437.02302599757
2818,130417.06923262861
2819,180164.3954763243
2820,131476.06593097572
2821,110285.41020911455
2822,180853.81455923963
2823,297891.6045059647
2824,171441.04797559505
2825,155322.08738139324
2826,140082.33731707037
2827,129489.85872849275
2828,214758.11310374888
2829,206831.33895349206
2830,233047.61762855813
2831,178118.86251164277
2832,222989.72479567456
2833,286018.2429336323
2834,225589.77155521093
2835,225589.77155521093
2836,191909.86355337338
2837,161239.98524529338
2838,152906.5753832698
2839,181379.6702286112
2840,206521.47624068358
2841,193203.95108769476
2842,230265.22409594772
2843,146024.6438765419
2844,167365.96332044882
2845,120814.52446458874
2846,217357.4946957247
2847,209994.61312714347
2848,217009.54964265157
2849,202228.88965977443
2850,269249.6251426246
2851,212714.726738699
2852,233047.61762855813
2853,242200.4353293329
2854,141431.99329315894
2855,195765.2755155541
2856,207253.83090870455
2857,191909.86355337338
2858,195632.28308393594
2859,116265.89107233114
2860,128816.47916642156
2861,130389.79567746496
2862,177760.2064284942
2863,120518.84001422144
2864,279617.78977463604
2865,141431.99329315894
2866,141431.99329315894
2867,97267.65307880986
2868,110049.98688574988
2869,109336.6401970483
2870,135192.41819251282
2871,95213.65259368077
2872,60574.79376750489
2873,103779.21351195239
2874,129319.75376676608
2875,119659.35089591373
2876,150864.77436316793
2877,141431.99329315894
2878,162123.5683499309
2879,141431.99329315894
2880,107317.69514096418
2881,148097.48126360017
2882,167935.263478829
2883,187163.40161382017
2884,189715.3233010967
2885,171441.04797559505
2886,207601.2272045398
2887,105532.09900422404
2888,141431.99329315894
2889,60574.79376750489
2890,69311.91143492296
2891,132649.26778583648
2892,60574.79376750489
2893,99180.72794276626
2894,60574.79376750489
2895,343396.63064673974
2896,286018.2429336323
2897,189715.3233010967
2898,146024.6438765419
2899,219790.18261623994
2900,161086.49045019192
2901,188444.60260962852
2902,170787.51038647135
2903,350533.7863974375
2904,367992.5412484582
2905,88905.78647319358
2906,193750.78355151895
2907,113137.24626552213
2908,136309.15069711328
2909,152906.5753832698
2910,65352.84531090299
2911,82581.91144152562
2912,155322.08738139324
2913,80318.35443743602
2914,71929.79900479453
2915,82581.91144152562
2916,82581.91144152562
2917,160625.3341371817
2918,116625.43742741158
2919,225208.297602793
